Date,Transaction Bucket,Property Type,Community,Property,Bedrooms,Size (Sqf),Amount (AED),AED/Sqf,Developer Group,Developer Raw,Times Sold
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Ellington House III,2 B/R,1343.99,3350000,2492.57,Ellington,Ellington Properties Development L.L.C,2
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Elvira 2,2 B/R,1062.84,2400000,2258.11,Emaar,Emaar Properties PJSC,2
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Beach Residences Dubai Islands B2,1 B/R,1002.88,2450000,2442.96,Nakheel,Nakheel PJSC,2
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,341.11,1379000,4042.67,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jebel Ali First,Horizon at Sobha Central,1 B/R,690.08,2042637,2960,Sobha,Sobha Real Estate L.L.C,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,1 B/R,617.32,2390000,3871.6,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Expo City,Terra Gardens Building 2,1 B/R,764.57,1565930,2048.13,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Expo City,Terra Gardens Building 2,2 B/R,1126.56,2422888,2150.7,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Expo City,Terra Gardens Building 2,2 B/R,1125.16,2327888,2068.94,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Ghaf Woods,Distrikt Building 1,2 B/R,1450.23,3005000,2072.08,Majid Al Futtaim,Majid Al Futtaim Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Ghaf Woods,Maravelle 1 at Capria East Ghaf Woods,3 B/R,2924.47,6766000,2313.58,Majid Al Futtaim,Majid Al Futtaim (MAF Group),1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Ghaf Woods,Maravelle 1 at Capria East Ghaf Woods,2 B/R,2782.92,6034000,2168.22,Majid Al Futtaim,Majid Al Futtaim (MAF Group),1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Horizon,Wynwood Horizon,2 B/R,1198.25,2739547,2286.29,Imtiaz,Imtiaz Real Estate Investment And Development L.L.C,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Expo City,Expo Valley Views 8 - Mahra at Expo Valley Views,1 B/R,890.72,1840000,2065.74,Expo City,Expo City,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,1 B/R,617.32,2346000,3800.33,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jebel Ali First,Horizon at Sobha Central,2 B/R,1202.02,3455779,2874.99,Sobha,Sobha Real Estate L.L.C,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Village Triangle,Binghatti Flare Building 2,0 B/R,383.95,855999,2229.44,Binghatti,Binghatti Holding Limited,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 1 - Project Maybach,0 B/R,362.32,1385000,3822.63,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 1 - Project Maybach,0 B/R,385.03,1384000,3594.54,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 1 - Project Maybach,0 B/R,385.03,1392000,3615.32,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,386.86,1350000,3489.65,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jebel Ali First,The Eden at Sobha Central,1 B/R,631.42,1764791,2794.97,Sobha,Sobha Real Estate L.L.C,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Evergrin House,0 B/R,438.42,1169096,2666.63,TSZ Object ONE L L C,TSZ Group - Object One Real Estate Development L.L.C,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Villea West,0 B/R,502.46,1205912,2400,Palmridge,Palmridge Real Estate Development LLC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Villea West,0 B/R,500.1,1200229,2400,Palmridge,Palmridge Real Estate Development LLC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Lake Towers,MBL Signature,2 B/R,1558.41,3319706.19,2130.19,MAG,MAG Property Development,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Lake Towers,Mercer House North Tower,0 B/R,513.44,1380828,2689.35,Ellington,Ellington Properties Development L.L.C,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Lake Towers,Saba Towers 4,1 B/R,889.75,2580000,2899.68,Saba JLT,SABA Properties JLT,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Village Circle,Auresta Tower,0 B/R,332.72,737840.25,2217.63,Tiger,Tiger Properties - Tiger Real Estate,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Al Wasl,Safa Gate,0 B/R,400.1,1163520,2908.09,Damac,Damac Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,0 B/R,383.52,834999,2177.19,Binghatti,Binghatti Holding Limited,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,0 B/R,379.75,835999,2201.42,Binghatti,Binghatti Holding Limited,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,0 B/R,383.41,824999,2151.72,Binghatti,Binghatti Holding Limited,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,2 B/R,1000.19,2224999,2224.57,Binghatti,Binghatti Holding Limited,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Al Wasl,Safa Gate,0 B/R,392.35,1244160,3171.06,Damac,Damac Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Al Wasl,Safa Gate,0 B/R,392.35,1248000,3180.85,Damac,Damac Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Aquora by Casa Vista,1 B/R,778.99,2478222,3181.32,Casa Vista,Casa Vista Development LLC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Flow Residences,1 B/R,843.57,1930000,2287.88,Main Realty L L C,Main Realty Real Estate L.L.C,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Lia Residences,1 B/R,884.15,2470000,2793.63,Avenew,Avenew Real Estate Development,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Lia Residences,1 B/R,902.99,2460000,2724.28,Avenew,Avenew Real Estate Development,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Lia Residences,1 B/R,829.15,2504000,3019.96,Avenew,Avenew Real Estate Development,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Lia Residences,1 B/R,902.99,2529000,2800.69,Avenew,Avenew Real Estate Development,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Lia Residences,1 B/R,824.85,2493000,3022.38,Avenew,Avenew Real Estate Development,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Lia Residences,1 B/R,861.77,2632000,3054.19,Avenew,Avenew Real Estate Development,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Royal Yacht Club Residences Tower B,1 B/R,838.84,2626044.31,3130.57,Azimuth Developments,Azimuth Developments LLc,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Samana Ocean Bay Building 2,2 B/R,1489.85,3449600,2315.41,Samana,Samana Developers,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,1 B/R,763.71,2419000,3167.45,Danube,Danube Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,1 B/R,804.93,2760780,3429.83,Danube,Danube Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,1 B/R,603,1900800,3152.24,Danube,Danube Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,1 B/R,603,1898880,3149.06,Danube,Danube Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,1 B/R,603,1905000,3159.21,Danube,Danube Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,0 B/R,403.54,1382400,3425.66,Danube,Danube Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,2 B/R,1025.81,3804000,3708.29,Danube,Danube Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Chelsea 2 Tower A,3 B/R,2045.38,5628000,2751.57,Damac,Damac Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Kanyon by Beyond - Canyon by Beyond,1 B/R,919.03,2700000,2937.88,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Kanyon by Beyond - Canyon by Beyond,1 B/R,875.87,2342000,2673.92,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Kanyon by Beyond - Canyon by Beyond,1 B/R,899.44,2766000,3075.25,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Kanyon by Beyond - Canyon by Beyond,1 B/R,908.16,2727000,3002.78,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Greencrest Podium,2 B/R,1359.6,2951888,2171.14,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Downtown Dubai,Fairmont Residences Solara Tower,2 B/R,2050.33,6212000,3029.76,SOL,SOL Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Creek Haven Tower A,1 B/R,730.45,1875888,2568.14,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Silva at Green Gate,2 B/R,1402.98,3040888,2167.45,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Harbour,Damac Bay 2 By Cavalli Tower B,2 B/R,1690.38,6886000,4073.64,Damac,Damac Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Club Place A,3 B/R,1751.63,4022888,2296.66,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Club Place A,2 B/R,1383.17,2902888,2098.71,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Greencrest Tower,1 B/R,780.28,1617888,2073.46,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Greencrest Tower,1 B/R,780.28,1620888,2077.31,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Greencrest Tower,1 B/R,775.76,1598270,2060.26,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Greencrest Tower,2 B/R,1404.38,3170888,2257.86,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Greencrest Tower,3 B/R,1877.13,4710888,2509.62,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Greencrest Tower,1 B/R,775.76,1597888,2059.77,Unknown,Unknown,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Palace Residences Hillside A,1 B/R,680.93,1825888,2681.46,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Palace Residences Hillside A,1 B/R,680.93,1921461,2821.82,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Rosehill Block B,1 B/R,749.71,1684888,2247.38,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Rosehill Block B,1 B/R,753.7,1612888,2139.97,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Rosehill Block B,1 B/R,744.87,1667888,2239.17,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Kanyon by Beyond - Canyon by Beyond,1 B/R,919.14,2488000,2706.88,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Kanyon by Beyond - Canyon by Beyond,2 B/R,1396.41,4934000,3533.34,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Kanyon by Beyond - Canyon by Beyond,1 B/R,858.54,2400000,2795.45,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Kanyon by Beyond - Canyon by Beyond,1 B/R,929.26,2666000,2868.96,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,SouleverTower 2 - Jumeirah Peninsula,2 B/R,1250.99,4843000,3871.33,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,SouleverTower 2 - Jumeirah Peninsula,2 B/R,1250.99,4789000,3828.16,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Science Park (Dubiotech),Binghatti Hillside,0 B/R,360.59,784999,2176.96,Binghatti,Binghatti Holding Limited,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Science Park (Dubiotech),Skyhills Astra Building 1,0 B/R,378.46,922500,2437.5,Hijazi,Hijazi Real Estate Development LLC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Science Park (Dubiotech),Skyhills Astra Building 1,0 B/R,378.14,905500,2394.62,Hijazi,Hijazi Real Estate Development LLC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Science Park (Dubiotech),Skyhills Astra Building 2,0 B/R,378.14,930000,2459.41,Hijazi,Hijazi Real Estate Development LLC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Kanyon by Beyond - Canyon by Beyond,2 B/R,1387.8,4195000,3022.76,Omniyat,Omniyat Properties,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Business Bay,DWTN Residences - Downtown Residences,2 B/R,1104.92,3175794,2874.22,Deyaar,Deyaar Development Company,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Azizi Venice,Azizi Venice 6 Building A,0 B/R,353.38,737550,2087.12,Azizi,Azizi Developments,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Azizi Venice,Azizi Venice 7 C,0 B/R,351.77,727500,2068.13,Azizi,Azizi Developments,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Avarra - Business Bay Palace Residences,2 B/R,1443.34,4923888,3411.44,Emaar,Emaar Properties PJSC,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Binghatti Aquarise Tower D,1 B/R,812.68,2332999,2870.74,Binghatti,Binghatti Holding Limited,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Royal Regency Suites 1,1 B/R,658.33,1449558,2201.88,AL Seeb,Al Seeb Real Estate Development,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Sobha Skyparks,2 B/R,1582.31,6843448,4324.98,Sobha,Sobha Real Estate L.L.C,1
2026-02-05T00:00:00.000,Off-Plan Property,Apartment,Business Park Motor City,Sierra by Iman,0 B/R,416.35,915966,2199.98,Iman L L C,Iman Developers L.L.C,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,1 B/R,617.32,2489000,4031.97,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,386.86,1413000,3652.5,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,395.68,1434000,3624.1,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,375.34,1411000,3759.25,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,1 B/R,617.32,2445000,3960.7,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,2 B/R,972.64,3353000,3447.34,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,401.82,1405000,3496.59,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,1 B/R,617.32,2401000,3889.42,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,386.86,1371000,3543.93,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,395.68,1359000,3434.55,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,341.11,1317000,3860.91,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,375.34,1355000,3610.05,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,1 B/R,617.32,2544000,4121.07,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,375.34,1317000,3508.81,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Tonino Lamborghini 4,1 B/R,920.54,2278311.75,2474.98,Gulf Land,Gulf Land Property Developers,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Tonino Lamborghini 4,1 B/R,982,2430425.25,2474.98,Gulf Land,Gulf Land Property Developers,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Nad Al Shiba First,La Vue Residence,1 B/R,756.49,1760640,2327.37,Maaia,Maaia Developers,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Nad Al Shiba First,La Vue Residence,2 B/R,1336.14,2884800,2159.06,Maaia,Maaia Developers,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,386.86,1344000,3474.14,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,341.11,1341000,3931.27,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 3 - Maybach Ultimate Luxury Tower B,0 B/R,401.82,1374000,3419.44,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,1 B/R,617.32,2313000,3746.87,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,401.82,1403000,3491.61,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 1 - Project Maybach,0 B/R,402.36,1377000,3422.32,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 1 - Project Maybach,0 B/R,402.36,1372000,3409.9,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 1 - Project Maybach,2 B/R,992.01,3248000,3274.16,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 2 - Maybach Ultimate Luxury Tower A,1 B/R,617.32,2337000,3785.75,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 3 - Maybach Ultimate Luxury Tower B,0 B/R,395.68,1372000,3467.41,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 3 - Maybach Ultimate Luxury Tower B,0 B/R,386.86,1364000,3525.84,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,341.11,1353000,3966.45,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,395.68,1357000,3429.5,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,1 B/R,617.32,2412000,3907.24,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,375.34,1378000,3671.33,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,1 B/R,617.32,2423000,3925.06,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,386.86,1400000,3618.9,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,341.11,1335000,3913.68,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,361.13,1426000,3948.69,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,341.11,1416000,4151.14,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,341.11,1422000,4168.73,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,395.68,1426000,3603.88,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,375.34,1435000,3823.19,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,361.13,1312000,3633.02,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,386.86,1319000,3409.52,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,1 B/R,617.32,2291000,3711.23,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,386.86,1325000,3425.03,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,375.34,1322000,3522.13,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,395.68,1332000,3366.32,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,401.82,1340000,3334.83,Unknown,Unknown,1
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Downtown Dubai,St. Regis Residences Tower 2,2 B/R,1335.06,3850000,2883.77,Emaar,Emaar Properties PJSC,2
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Creek Waters 2,1 B/R,754.77,1818888,2409.85,Emaar,Emaar Properties PJSC,3
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Creek Waters 2,2 B/R,1244.1,2780000,2234.54,Emaar,Emaar Properties PJSC,2
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,The Cove ll Building 8,3 B/R,1827.73,6000000,3282.77,Emaar,Emaar Properties PJSC,3
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Nautica One,2 B/R,1031.94,2552500,2473.49,Select Group,Select Group,2
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Nautica One,2 B/R,1000.19,2730000,2729.48,Select Group,Select Group,3
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Nautica Two,1 B/R,614.95,1673000,2720.56,Select Group,Select Group,2
2026-02-04T00:00:00.000,Off-Plan Property,Apartment,Business Bay,The Edge 2,1 B/R,573.61,1456000,2538.29,Select Group,Select Group,2
